Headline,Outlet,Is_Clickbait
"Na Třebíčsku se zabydlela bobří rodina, zaplavila tam silnici. Majitelé zasažených pozemků jí zbourali hráze",iROZHLAS,0
Mladý lev z Hodonína spolu se lvicemi z Dvora Králové doletěli bezpečně do Izraele,Novinky,0
Ruská vláda shání peníze. Putin prosí o pomoc oligarchy,Novinky,0
V kauze řidičáků za úplatek padla další obvinění. Policie už na Chebsku stíhá téměř pět desítek lidí,Novinky,0
Kroměříž plánuje založení ovocného sadu s hrušněmi i jabloněmi,Novinky,0
Rusko žádá ČR o posílení ostrahy svých objektů,Novinky,0
"FOTO: Obří záchranná akce, v Německu vyprošťovali uvízlého keporkaka",Novinky,0
První lidé z náročných profesí dostali příspěvek na penzijní spoření. V průměru je okolo 1700 korun měsíčně,Novinky,0
"Aleš Hnátek: Záleží mi na tom, aby mé modely obstály v každodenním životě",Novinky,0
"Toxiny v kojenecké výživě. Zkontrolujte, co dětem podáváte, nabádají hygienici rodiče",Novinky,0
Aerolinky zavedly pravidla pro rozměrnější cestující. Kritika na sebe nenechala dlouho čekat,Novinky,0
Zdražující letenky překazí mnoho dovolených,Novinky,0
Jachta na kolech. Rolls-Royce připravil speciální edici pro SUV Cullinan,Novinky,0
"Postrach chatařů skončil za mřížemi, na Teplicku vykradl devatenáct objektů",Novinky,0
"Prahou v sobotu proběhne 17 tisíc běžců, dopravu čeká řada omezení",Novinky,0
Na Ruský dům v Praze někdo v noci hodil zápalné lahve,Novinky,0
Řidič na Šumpersku převrátil náklaďák,Novinky,0
Česko má problém. Radikalizující se malé buňky nelze zachytit,Novinky,0
"Muskova SpaceX zvýšila odhad ocenění při vstupu na burzu, chce vybrat 1,6 bilionu",Novinky,0
RECENZE: Brněnský Vik!ng nabízí strhující plavbu,Novinky,0
Kvůli smrti policisty na dálnici u Plzně obvinili řidičku. Hrozí jí 6 let,Novinky,0
"Požár s nálezem ohořelého těla ženy policie v Praze řeší jako vraždu, pátrá po nebezpečném muži",Novinky,0
Vejce i mazanec před Velikonocemi podražily,Novinky,0
Televizi by hrozila insolvence. Šéf Rady ČT svolává mimořádné jednání,Novinky,0
Lež jako „přijatelná novinářská zkratka“. Člověk blízký SPD rozjel konspirace okolo chvilkařů,Novinky,0
"Výnosy z reklamy v ChatGPT v celoročním přepočtu překonaly 2,1 miliardy",Novinky,0
Kdy se mění čas,Novinky,0
Vrať řidičák a získej 611 tisíc. Maltská vláda motivuje motoristy kvůli dopravním zácpám,Novinky,0
Praha 8 souhlasí s dalšími roboty ve svém rajónu. Po doručování jídla přicházejí ti na úklid ulic,Novinky,0
"„Šťastnou střelbu.“ Chatboti v testech nabízeli rady, jak páchat násilí",Novinky,0
"Jeep vyvezl další divoké koncepty, tentokrát zcela bez elektrifikace",Novinky,0
"Konec Václava Moravce oslavovali dva radní, říká člen Rady ČT",SeznamZpravy,0
"Policie u Ludvíka našla přes milion v hotovosti. Chtěli jsme dostavovat, tvrdí",SeznamZpravy,0
Zdeněk Svěrák: Sociální sítě rád nemám. Umožňují obelhávání a zbabělé chování,SeznamZpravy,0
Izraelci získávají data o cílech v Íránu dvojím způsobem. Ale vždy potichu,SeznamZpravy,0
"Putin požádal oligarchy, aby kvůli válce přispěli do rozpočtu",SeznamZpravy,0
"Plaga nabídl Minářovi a Halíkovi osobní setkání, Kettner se na něm má omluvit",SeznamZpravy,0
Někteří z obviněných ve fotbalové kauze způsobili škodu přes deset milionů,SeznamZpravy,0
Turek před dětmi ve Sněmovně zlehčoval hajlování,SeznamZpravy,0
Po útoku levharta zemřel na Srí Lance český mnich,SeznamZpravy,0
Uvázlý keporkak se osvobodil a míří do oceánu. Doprovází ho policie,SeznamZpravy,0
"Razantní řez v „penzijku“. Poplatky zlevnit o polovinu, navrhuje ekonom",SeznamZpravy,0
Do Prahy se vrátí rockeři Placebo. Připomenou starou desku v novém,SeznamZpravy,0
"Ve Venezuele na Trumpa nasadili psychiatra, říká veterán americké diplomacie",SeznamZpravy,0
Komárek osladil nabídku za podíl v jachtách Ferretti. Nabízí už pět miliard,SeznamZpravy,0
"Na ruskou budovu v Praze někdo hodil zápalné lahve. Barbarství, zní z Moskvy",SeznamZpravy,0
"Dezert ve tvaru citronu už nabízí kdekdo. Potřebuji změnit rukopis, říká Fabešová",SeznamZpravy,0
"Být nejlepší nestačí. Vládne NHL, sbírá body, ale stejně se trápí",SeznamZpravy,0
Stačí pár zásahů a Česko zhasne,SeznamZpravy,0
Exkluzivní data: Ani vládní voliči nejsou spokojení se směřováním Česka,SeznamZpravy,0
"Čínská ambasáda vyzvala české senátory, aby nezasahovali do otázek Tibetu",SeznamZpravy,0
"Čtení je zase v kurzu. Jako luxusní, nedostupný zážitek",SeznamZpravy,0
Dvojí ceny nafty šikanují Slováky,SeznamZpravy,0
"Lidé elektromobily nechtějí. Pokuty máme ale platit my, říká šéf Škody Auto",SeznamZpravy,0
Exšéf Motola poodkryl taktiku. U soudu zpochybní odposlechy a vytáhne dopis,SeznamZpravy,0
"USA zvažují, že na Blízký východ vyšlou dalších deset tisíc vojáků",SeznamZpravy,0
"Vzdejte se a nebudete muset řešit potíže, láká Čína Tchaj-wan",SeznamZpravy,0
Lidé si stěžují na digitalizaci Úřadu práce. Popisují bizarní problémy,SeznamZpravy,0
"Dolarové bankovky mají nést Trumpův podpis, v historii USA to nemá obdoby",SeznamZpravy,0
"Teď to spíš vypadá, že útok v Pardubicích byl akcí amatérů, říká reportér",SeznamZpravy,0
Hypotéky začaly znovu zdražovat. Šance na slevu tu ale stále je,SeznamZpravy,0
Zánět Stellince (3) poškodil mozek: Holčičku málem  zabila chřipka!,Blesk,1
Šárka Krausová poprvé ukázala syna: Přiznala komplikace při porodu,Blesk,1
Cyklista zbil penzistu (83): Ten ho napomenul za jízdu po chodníku! Hledá ho policie,Blesk,1
"Jak Havel s Ďulou vítal Alžbětu II.: Před 30 lety do Česka přijela královna, pak už se Britové neukázali",Blesk,1
Nález ženského těla při požáru v Michli: Vražda! Policie pátrá po nebezpečném podezřelém,Blesk,1
Obviněný z vraždy holčičky (†3) míří do vazby! Hrozí mu výjimečný trest,Blesk,1
"Žhářský útok v Pardubicích: Hrozí další akce, obává se expert. Kdo nese odpovědnost?",Blesk,1
"Marpo kvůli Lenny opustil manželku, a teď... Zásnuby!",Blesk,1
Pohlreich je Postrach oblohy! Kam se hrabe Tom Cruise,Blesk,1
Útok na Ruský dům v Praze! Pachatel na něj hodil několik zápalných lahví,Blesk,1
Obří kolony na Pražském okruhu: Kvůli nehodě dvou kamionů byl čtyři hodiny zavřený,Blesk,1
ONLINE: Nový dronový a raketový úder na Charkov. Ukrajinci odpověděli útokem na Čerepovec,Blesk,1
Český mnich Jiří Z. tragicky zemřel na Srí Lance: Zaútočil na něj levhart,Blesk,1
Rakovinou trpící Laďka Něrgešová otevřeně: Bojuju o čas! Pro moje děti...,Blesk,1
Zelenskyj se setkal s korunním princem. V Arábii jednal o ochraně nebe,Blesk,1
"Rodina brutálně týrala uklízečku: Matka s dcerou jí trhaly zuby a přibíjely jazyk, otec natáčel!",Blesk,1
"Tipy na víkend: Noc divadel! Vajíčkobraní, krása koní i závody trucků",Blesk,1
Velikonoční soutěž deníku Blesk o kuchyňský robot SENCOR Gordon,Blesk,1
Češi jako světová špička: V čem jsme úplně nejlepší ze všech?,Blesk,1
Jennifer Lopezová (56): Nohy až do nebes!,Blesk,1
Šéf hasičů o kontrolách barů a podniků: Nejsme ani v půlce a... Situace je alarmující,Blesk,1
"Okamura pro Blesk: O boji s Moravcem, rušení poplatků i šéfování Sněmovně! A co říká na plnou Letnou?",Blesk,1
Roboti dobývají Karlín: Po rozvozu jídla vyrazí i uklízet ulice!,Blesk,1
"Poslední zastávka: Schovat ostatním batohy byl herně geniální tah, říká Miloš z Rychlé roty",Blesk,1
Válka v Íránu »drancuje« peněženky Čechů: Zdraží jídlo a bydlení! Krize dopadá i na stavby,Blesk,1
"Vývojářka kosmetiky Lenka Průšová otevřeně: Největší chyby, které děláme! Za co ji výrobci proklejí?",Blesk,1
"Leonardo DiCaprio v Česku: Prchal od bouračky, pak… Ládoval pejsky!",Blesk,1
Naďa (52) z Típněte to s Bleskem: Nahá dublerka prokouřila milion! Teď šetří pro pejsky!,Blesk,1
"Jitka Boho po zklamání s Langmajerem: Jsem ráda, že to tak dopadlo!",Blesk,1
"Slováček slzel na křtu knihy o Aničce (†29), ale… Z rodiny nikdo nepřišel! Proč?",Blesk,1
Simona Postlerová (†59) se stala čestnou občankou: Ocenění převzala dcera,Blesk,1
Pražský půlmaraton zablokuje centrum: Omezení čekají i MHD,Blesk,1
Nejlepší vychytávky pro kuchyň: Co ušetří místo a co je zbytečnost?,Blesk,1
"SOUTĚŽ: Dojet zimní pneu v létě? Špatný nápad, který vás vyjde draho. Vyhrajte raději 1 000 Kč na benzín!",Blesk,1
"Má oči šílence! Lidé jsou zděšeni výhružným videem logopedky, která střílela na dům Rihanny. Hrozí jí doživotí",Super,1
"Flashback: Coming out českého politika vyvolal lavinu emocí a Agátino drama za volantem, ze kterého mrazí",Super,1
"Randí spolu přes dva roky. Karolína, dcera Aleny Mihulové a Karla Kachyni, ukázala ve společnosti přítelkyni",Super,1
Já chci žít. Bojuju o čas! Laďka Něrgešová otevřeně o náročném boji s vážnou nemocí,Super,1
Nela Slováková se po plastice nosu rozhodla pro další zákrok! Poletí kvůli němu opět do Turecka,Super,1
Asia Express 2026: Pro dobrotu na žebrotu. Cesta za osvícením měla rychlý konec,Super,1
"Denise Richards ‚před a po‘ faceliftu, který jí ubral dvacet let! Fanoušky upřímnými fotkami totálně dostala",Super,1
"Marika Gombitová na nových fotkách vyrazila fanouškům dech. Úžasná žena, chválí i Roman Holý",Super,1
3 měsíce po vážné operaci mozku se cítí dobře. Namakaného svalovce Lucie Bílé zdobí na hlavě velká jizva,Super,1
"První česká celebrita, která veřejně mluví o Ozempicu: Do léta chce známá houslistka dolů pět kilo",Super,1
"Zamilované fotky Dary a Nedvěda! Rok od zásnub veselka nikde, ale zpěvačka září vedle fotbalové star štěstím",Super,1
Mrazivá věštba kolegů se vyplnila: Legendární herec zemřel v troskách luxusního „malého bastarda“,Super,1
STAN nominuje na místopředsedkyni sněmovny místo Rakušana Urbanovou,CT24,0
Izraelský parlament schválil zákon s trestem smrti pro palestinské teroristy,CT24,0
"Jihomoravský radní přišel kvůli alkoholu o řidičský průkaz, zvažuje rezignaci",CT24,0
Na jihu Libanonu zahynuli za 24 hodin tři příslušníci jednotek OSN,CT24,0
Soud rehabilitoval kardinála Berana. Komunisté ho v internaci drželi roky,CT24,0
"EK vyzvala Slovensko, ať zruší dvojí ceny nafty. Fico Komisi zkritizoval",CT24,0
Část dodavatelů zdražuje fixované ceníky plynu i elektřiny,CT24,0
Ve Francii odsoudili čínského kapitána tankeru z ruské stínové flotily,CT24,0
"Do Sýrie by se mohlo z Německa vrátit 80 procent Syřanů, předvídá Merz",CT24,0
"Velrybě, která opakovaně uvázla na mělčinách v Německu, se podařilo vyprostit",CT24,0
"Kuba očekává první dodávku ropy za tři měsíce, USA to povolily",CT24,0
Primátor Karviné obviněný ve fotbalové kauze nerezignuje. Znovu odmítl vinu,CT24,0
"Ceny paliv rostou, zároveň stoupá i poptávka",CT24,0
"Íránské drony poškodily radarový letoun amerického letectva, píše BBC",CT24,0
Kreml verbuje už i mezi univerzitními studenty. Cílí na ty se špatným prospěchem,CT24,0
"Orbánova vláda v datech: v HDP na hlavu Maďarsko předskočilo Slováky, svobody ubývá",CT24,0
"Stát půjčí rafineriím ropu, vláda připraví zastropování marží u paliv",CT24,0
Trump hrozí zničením íránských elektráren i ostrova Charg,CT24,0
České vrtulníky sestřelují ruské drony. Štáb ČT natáčel s ukrajinskou jednotkou,CT24,0
Vláda má šanci prosadit celostátní referendum. O možné podpoře mluví Piráti,CT24,0
Netanjahu nařídil rozšířit „ochrannou zónu“ na jihu Libanonu,CT24,0
"Marže, zmatky, kartel. Politici v debatě probrali pohonné hmoty",CT24,0
Ukrajinské drony znovu zasáhly Usť-Lugu. Rusové zabíjeli v Kramatorsku,CT24,0
WP: Pentagon se připravuje na několik týdnů trvající pozemní operaci v Íránu,CT24,0
"„Žádní králové,“ znělo opět z tisíců protestů napříč USA",CT24,0
"Po měsíci válku většina americké veřejnosti kritizuje, izraelská ji podporuje",CT24,0
Desetitisíce lidí v Londýně protestovaly proti krajní pravici,CT24,0
Policie dopadla čtvrtou osobu podezřelou z teroru v Pardubicích. Soud ji poslal do vazby,CT24,0
"Izrael vyšle další síly do Libanonu, hrozí humanitární zkáza",CT24,0
Karlova univerzita kvůli zpoždění kampusu Albertov nebude moci využít přes miliardu z plánu obnovy,CT24,0
"Cimrmanova země. Český stát je průkopník slepých uliček, jsem z toho naštvaný, říká šéfkontrolor Kala",iROZHLAS,0
300 milionů na opravy silnic. Radní Zlínského kraje odsouhlasili sérii investičních záměrů,iROZHLAS,0
Až 80 procent Syřanů by se mělo vrátit zpátky. Syrský prezident Šará navštívil Německo,iROZHLAS,0
"To, že kluci museli proti Irům otáčet, by jim v zápase s Dánskem mohlo psychicky pomoct, říká Šmicer",iROZHLAS,0
Dělníci v Karlových Varech dokončili úpravu rybníka. Rekonstrukce vznikla díky občanské iniciativě,iROZHLAS,0
Céline Dion se vrací na pódia. Po šesti letech oznámila velkolepý koncertní comeback,iROZHLAS,0
Antivirus: Od pohádek ke konspiračním teoriím. Ochrání děti na internetu rodičovské zámky?,iROZHLAS,0
"‚Restart kariéry.‘ Univerzita Palackého nabízí vědcům návratové granty, pomáhají po dlouhodobé pauze",iROZHLAS,0
Další pokus. STAN nominuje na místopředsedkyni Sněmovny místo Rakušana poslankyni Urbanovou,iROZHLAS,0
Siniaková ziskem Sunshine Doublu navázala na Novotnou se Sukovou. Sinner neztratil v březnu jediný set,iROZHLAS,0
"Modré stužky, benefiční koncert a slavnosti. V Rokycanech si připomínají Týden autismu",iROZHLAS,0
Španělsko uzavřelo vzdušný prostor pro americká letadla zapojená do války v Íránu,iROZHLAS,0
Jaderná elektrárna Temelín provede ve středu zkoušku sirén. Může být slyšet i v okolních obcích,iROZHLAS,0
"Ukrajina se aktivně podílí na válce proti Teheránu, napsal OSN íránský velvyslanec",iROZHLAS,0
"Papež výrazně přitvrzuje v kritice Trumpovy vlády. Zve ji ke zpovědi, tvrdí historik Šebek",iROZHLAS,0
‚Budeme i péct.‘ Zámek Rosice po rekonstrukci nabízí opravené fasády i funkční pec jako z novověku,iROZHLAS,0
Vláda odvolala Sošku z pozice generálního komisaře české účasti na Expu. Macinka kritizoval hospodaření,iROZHLAS,0
"SOUTĚŽ: Příběh ženy, která odmítla být obětí. Vyhrajte memoár Gisèle Pelicotové",iROZHLAS,0
Nejmenší kulová zbraň na světě. Lidé v Ostravě přinášejí ve zbraňové amnestii kuriózní kousky,iROZHLAS,0
Proč chce vládní koalice rušit rozhlasové a televizní poplatky? Politici debatovali v pořadu Kulatý stůl,iROZHLAS,0
"Zelenskyj přiznal příjmy za loňský rok, plat měl necelých 14 tisíc měsíčně",Novinky,0
Izraelský parlament schválil zákon s trestem smrti pro palestinské teroristy,Novinky,0
V Plzni hořel byt. Jeho majitel nepřežil,Novinky,0
Patnáctiletý střelec v Argentině zabil 13letého školáka,Novinky,0
Zemřel kytarista Miroslav „Jabko“ Hanuš,Novinky,0
"Velrybě, která v Německu uvázla na mělčině, se podařilo vyprostit",Novinky,0
Na Blízký východ přijíždějí tisíce amerických výsadkářů,Novinky,0
Starostové se vzdali Rakušana. Na místopředsedkyni Sněmovny nominují Urbanovou,Novinky,0
BBC pro Saúdskou Arábii vyrobila propagandistické filmy,Novinky,0
Patnáctiletý chlapec v Texasu postřelil učitelku a pak spáchal sebevraždu,Novinky,0
Ve Sluneční soustavě už rozeznáváme 442 měsíců,Novinky,0
"V ÚVN končí ekonomický náměstek Perutka. Je to personální likvidace a bossing, říká",Novinky,0
Izraelští rezervisté napadli štáb CNN. Velitel suspendoval celý prapor,Novinky,0
Policie při drogové razii v Praze objevila semtex,Novinky,0
Nebezpečného muže podezřelého z vraždy v Praze dopadli v Polsku,Novinky,0
"Dvanáctihodinová pracovní doba včetně sobot. Oligarcha Děripaska navrhl Rusům, jak překonat obtíže",Novinky,0
Vláda zařadila na vnitrostátní sankční seznam Rusa Rogače,Novinky,0
"Klienti tam vůbec nebyli, hájí dva obviněné z účasti na požáru v Pardubicích obhájci",Novinky,0
Od holocaustu po hladomor na Ukrajině až ke genocidě Arménů. Nová expozice v Terezíně sleduje případy masového násilí ve světě,Novinky,0
